RefSeq_accession_number,gene_symbol,gene_name,AO-A12D.01TCGA,C8-A131.01TCGA,AO-A12B.01TCGA,BH-A18Q.02TCGA,C8-A130.02TCGA,C8-A138.03TCGA,E2-A154.03TCGA,C8-A12L.04TCGA,A2-A0EX.04TCGA,AO-A12D.05TCGA,AN-A04A.05TCGA,BH-A0AV.05TCGA,C8-A12T.06TCGA,A8-A06Z.07TCGA,A2-A0CM.07TCGA,BH-A18U.08TCGA,A2-A0EQ.08TCGA,AR-A0U4.09TCGA,AO-A0J9.10TCGA,AR-A1AP.11TCGA,AN-A0FK.11TCGA,AO-A0J6.11TCGA,A7-A13F.12TCGA,BH-A0E1.12TCGA,A7-A0CE.13TCGA,A2-A0YC.13TCGA,AO-A0JC.14TCGA,A8-A08Z.14TCGA,AR-A0TX.14TCGA,A8-A076.15TCGA,AO-A126.15TCGA,BH-A0C1.16TCGA,A2-A0EY.16TCGA,AR-A1AW.17TCGA,AR-A1AV.17TCGA,C8-A135.17TCGA,A2-A0EV.18TCGA,AN-A0AM.18TCGA,D8-A142.18TCGA,AN-A0FL.19TCGA,BH-A0DG.19TCGA,AR-A0TV.20TCGA,C8-A12Z.20TCGA,AO-A0JJ.20TCGA,AO-A0JE.21TCGA,AN-A0AJ.21TCGA,A7-A0CJ.22TCGA,AO-A12F.22TCGA,A8-A079.23TCGA,A2-A0T3.24TCGA,A2-A0YD.24TCGA,AR-A0TR.25TCGA,AO-A03O.25TCGA,AO-A12E.26TCGA,A8-A06N.26TCGA,A2-A0YG.27TCGA,BH-A18N.27TCGA,AN-A0AL.28TCGA,A2-A0T6.29TCGA,E2-A158.29TCGA,E2-A15A.29TCGA,AO-A0JM.30TCGA,C8-A12V.30TCGA,A2-A0D2.31TCGA,C8-A12U.31TCGA,AR-A1AS.31TCGA,A8-A09G.32TCGA,C8-A131.32TCGA,C8-A134.32TCGA,A2-A0YF.33TCGA,BH-A0DD.33TCGA,BH-A0E9.33TCGA,AR-A0TT.34TCGA,AO-A12B.34TCGA,A2-A0SW.35TCGA,AO-A0JL.35TCGA,BH-A0BV.35TCGA,A2-A0YM.36TCGA,BH-A0C7.36TCGA,A2-A0SX.36TCGA,263d3f-I.CPTAC,blcdb9-I.CPTAC,c4155b-C.CPTAC
NP_036399,HSPBP1,hsp70-binding protein 1,0.505612467,-0.041419031,-0.163734223,-0.072289896,1.493540952,0.574454299,0.606749035,0.031304751,0.097068614,0.642580996,-0.80955043,-0.209537154,2.077301117,0.488399371,0.198499268,0.307309226,-0.342433226,-0.628192377,-0.59192452,-0.643569499,-0.33691941,0.385078691,0.379242913,-0.322941551,0.533877202,-0.452049779,-0.834047952,0.78385174,0.17271545,-0.296056619,-0.680324837,0.167522405,-0.923724228,0.675913078,-0.31270701,1.031498851,-0.997725335,-1.695544774,0.462686229,-0.694701608,-1.793633746,-0.819526441,1.175582825,-0.538584842,-0.166203951,0.526324848,-0.886320553,0.404005616,0.864288609,1.248089259,0.782034082,-1.949821018,0.563046454,-0.237055144,-0.226382621,0.942929188,-0.013276724,-0.262195505,0.766311611,-0.57113896,-0.432425984,0.26364503,-0.848116587,-0.058829811,-0.064273805,-0.781100888,-0.726397209,-0.262313044,-0.283659358,-0.801623267,0.994617493,0.139110186,-0.028120078,-0.489985102,-0.645363805,-0.910450383,-1.663789946,-0.818492243,-0.525436366,0.036404898,-0.799546996,0.017092004,-0.808923595
NP_742000,CBWD2,COBW domain-containing protein 2,-1.605015717,-1.004814692,-0.050103794,-0.918671507,-0.372704433,-1.777086185,0.365892349,-1.6218588,-0.825889131,-1.695597488,-0.446690769,-0.519938956,0.177576897,0.61858727,0.040538029,-0.68675425,-2.087588232,-0.571099196,-0.982433483,-1.595146708,-1.389218164,-0.173899187,0.081940708,-0.973933126,0.732723236,-0.412581647,1.83414513,0.063745253,0.169995507,1.712038665,1.256541691,-1.165221073,1.045800117,-0.905278228,0.557429006,1.233467156,-0.233161292,3.048338958,0.03253212,0.771132809,-2.702398569,-0.931583198,0.741146336,-0.968253685,-0.380368323,-0.658328957,1.351225631,0.650267192,-0.217353719,0.058392692,0.303197045,-1.153795902,0.358805418,-1.376536146,-0.322186327,1.084940785,-1.145283216,-0.331704106,-0.924646985,0.564960109,-2.306840625,-0.003016504,-0.207460425,-0.215171284,-0.14480082,-0.940117411,-0.063166747,-0.85090933,-0.27306333,-0.922759862,1.292587623,0.275770258,0.341678502,-0.17879744,-0.452394828,1.422367615,-1.378678264,-0.94230945,0.438485219,-1.566410351,-0.972623237,0.761143558,0.219091768
NP_001138827,NA,COBW domain-containing protein 1 isoform 2,-1.730739056,-0.850995217,0.005325683,-0.922016888,-0.320226531,-1.908743195,0.061058107,-1.586218459,-0.536995853,-1.73591091,-0.760069568,-0.56380008,-0.124169008,0.656383757,0.11768189,-0.693448281,-2.099069515,-0.30065781,-0.978407617,-1.54136191,-1.244478187,0.006780532,0.242644603,-0.305581775,0.808474106,-0.41652846,1.83414513,0.063745253,-0.077519284,1.873981833,1.245012723,-1.134551244,1.204028288,-0.963840869,0.493172808,1.195812048,-0.13233966,2.842994168,0.050605822,0.982485679,-2.68366115,-0.987611576,0.744271778,-0.910738958,-0.380368323,-0.697090636,1.435725109,0.768472748,-0.134911468,0.008950757,0.111071073,-1.10167521,0.350635776,-1.205613996,-0.34191062,1.000410073,-1.148777063,-0.361493507,-0.796701243,0.54479267,-1.774488973,0.061939511,-0.11117684,-0.082114711,-0.104537312,-0.798769391,-0.095258544,-0.85090933,-0.283659358,-0.82055086,1.301972509,0.033686703,0.345339874,-0.204491834,-0.478124025,1.510280002,-1.478135828,-1.068419568,0.630377016,-1.238697196,-0.539932636,0.794820573,0.258179804
NP_001138828,NA,COBW domain-containing protein 1 isoform 3,-1.745978249,-1.004814692,0.063526635,-0.918671507,-0.372704433,-1.879486082,0.189013221,-1.586218459,-0.912181928,-1.779889189,-0.446690769,-0.607661204,0.037328801,0.696280048,0.040538029,-0.693448281,-2.099069515,-0.498981493,-0.813347128,-1.570322955,-1.271861425,-0.083559327,0.130151876,-0.618057731,0.887381263,-0.373113516,1.837262178,0.088823589,0.169995507,1.431337174,1.245012723,-1.134551244,1.204028288,-0.913086581,0.624362546,1.267699072,-0.263967902,2.964524758,-0.169893343,0.755224529,-2.856982276,-0.987611576,0.738020893,-0.961487247,-0.340439373,-0.585650809,1.266726152,0.751234438,-0.134911468,0.123285232,0.303197045,-1.063769252,0.369698273,-0.804082595,-0.181298524,1.061272186,-1.148777063,-0.391282907,-0.858945117,0.598572507,-2.181581413,-0.003016504,-0.11117684,-0.205192041,-0.097216675,-0.827038995,-0.065841063,-0.983818169,-0.280127349,-0.805408786,1.292587623,0.25624739,0.403921827,-0.204491834,-0.452394828,1.475742993,-1.428407046,-1.167014751,0.605832716,-1.325094301,-0.972623237,0.701156375,-0.144426973
NP_001078926,NA,COBW domain-containing protein 6,-1.761217442,-0.956240121,0.091241373,-0.928707652,-0.372704433,-2.003828813,0.019660864,-1.671206966,-1.092271244,-1.442722386,-0.506067804,-0.519938956,-0.170918373,-0.122643834,0.198499268,-0.730265446,-2.030181818,-0.643216898,-0.821398859,-1.744089228,-1.350099251,-0.083559327,-0.102868771,-0.635417507,0.90631898,-0.420475274,2.05233849,0.002840724,-0.115598483,2.201466907,1.909849845,-1.056482589,1.291470172,-0.995074278,-0.117261074,1.325893329,-0.020315625,2.880710558,0.072294265,0.755224529,-2.725820343,-1.00442009,0.491110946,-0.934421493,-0.336809468,-0.57111518,1.246446278,0.669968118,-0.253628309,0.036761846,0.013530195,-0.784212813,0.399653625,-0.787804295,-0.243289158,1.375726437,-1.250098632,-0.34494384,-0.921188992,0.67476061,-2.333681885,0.102964362,-0.240789358,-0.431388214,-0.097216675,-0.742230183,-0.063166747,-0.683823933,-0.124718926,-0.930330899,1.285548959,0.033686703,0.217191851,-0.118843854,-0.413801033,1.431786799,-1.627322173,-1.068419568,0.438485219,-2.27546245,-0.972623237,0.701156375,-0.351593566
XP_003960503,NA,PREDICTED: COBW domain-containing protein 5-like,-1.662162689,-0.944096478,-0.116619167,-0.928707652,-0.215270727,-1.956286004,0.523954549,-2.055026033,-1.27611242,-1.51235466,-0.113519625,-0.347868391,-0.379165547,0.782372046,-0.106402658,-0.693448281,-2.099069515,-0.643216898,-0.813347128,-1.756501105,-0.982381471,0.667390751,-0.062692798,-0.019145483,0.925256698,-0.700699009,2.03675325,0.088823589,0.186315164,2.032326265,1.287285604,-0.953320437,1.35809256,-0.956032517,0.720746843,1.298507796,0.024493989,2.574788727,-0.314482959,0.982485679,-3.222361947,-1.138888198,0.850536819,-0.961487247,-0.336809468,-0.636525513,1.104487154,0.539449483,-0.233842169,0.126375353,-0.219976755,-1.466520055,0.350635776,-0.787804295,-0.603961934,1.061272186,-1.148777063,-0.411142508,-0.924646985,0.612017467,-3.223917001,0.147407951,-0.207460425,-0.654257973,0.129723094,-0.996656619,-0.303855221,-0.17497295,-0.304851416,-0.930330899,1.301972509,0.342148007,0.323371641,0.001063319,-0.989491814,1.422367615,-2.041728688,-0.969824385,0.268906421,-2.206940608,-0.139693829,0.567500721,0.643196965
NP_671717,NA,F-box only protein 22 isoform a,-1.437384598,-1.547230736,0.415503817,0.429517383,-0.644933549,-1.601543505,-0.08195055,-0.467660035,0.059550006,-1.336441545,3.168710951,0.532728025,0.10957782,-0.053350275,-0.503142514,1.870365264,-1.643645292,-0.087309606,0.398438415,1.015484678,0.171626456,-0.221892237,1.705050047,-0.110284303,-0.738106161,-0.270496373,0.041842534,0.533068386,-0.724865661,-0.738701279,-0.196108205,-0.253490702,-2.472694748,-1.779813667,0.736810893,-0.899181213,0.62662318,-0.476048161,-0.567514788,-1.528750029,-0.374274255,-0.035129143,0.541118024,0.895900115,-0.982932488,0.022423025,0.739449408,-1.494671129,0.837907089,-0.507099442,0.923911722,1.324306095,-0.262087331,0.218737257,0.25263591,0.368120341,3.001913409,-1.129398056,1.644641843,-0.667494503,-1.179507715,0.690987232,-1.514695254,1.514564158,0.488434341,-0.169770702,-1.411022202,-1.735702456,-1.156065734,-0.184583739,0.133554202,-0.430957539,-1.697705746,0.532080797,-0.748280593,-0.514844639,0.08003267,-0.373667464,0.634839615,-1.059944566,0.839268656,0.843231282,0.10378206
NP_001186621,NA,anion exchange protein 2 isoform 1,0.909451072,1.18508889,-1.870962131,-3.410980993,-0.589175778,0.43548301,-2.467937092,-2.065992292,-1.12228613,0.836818394,0.005234446,-2.071947965,-2.261889998,,,-2.162787897,0.897545332,1.021500075,-0.909967902,0.241811034,-3.372547042,-1.085767139,0.66047473,-0.874114417,0.524408343,0.061035933,-0.491172673,-2.522905908,-2.014118529,-0.709911382,3.777542568,-1.062058921,-0.449039714,-0.952128341,0.340564337,-1.734439964,-1.826703198,-0.953789102,-1.398905083,-0.931053204,-1.231511176,-1.724384753,-4.812764759,-3.018484544,-1.062790389,-2.824137754,1.364745547,0.167594504,-2.347661474,-0.327872427,-2.096899707,2.854759146,-0.417310518,1.784167111,3.62548992,-0.240500791,-4.89418126,2.458569754,0.064339024,0.762152846,-1.34950236,-0.956844298,-1.348050587,0.85260771,-1.209953605,-1.70693042,-2.475400121,1.131331065,0.306186247,-1.721504282,-1.8419643,0.631086443,-0.676182936,-1.549165126,0.534963103,1.959261124,0.083347922,,,,-1.30254982,-0.91007832,-0.189378215
NP_963868,SLC4A3,anion exchange protein 3 isoform 2,-1.936468157,8.382221181,-2.90749336,-5.789547496,-1.714170799,3.602565528,-0.025499765,-2.499159524,-1.152301016,0.5326353,-0.476379287,-3.185345733,,,,-5.623601481,0.507181712,0.390470176,,,,,0.254697395,0.666565643,1.951049732,0.116291318,,,,-0.771089913,3.631508981,-1.062058921,-3.592783646,-1.311312539,1.125025423,-3.028406391,,,,-0.935598427,0.150373477,-2.872966512,-3.543835156,-6.635145909,-4.620096905,-3.526693181,,,-2.410317585,-1.916194596,-3.492029839,4.524990416,-0.499006933,2.481420962,7.223764416,,,0.045628302,0.306398537,1.866880343,0.954372437,-0.300446676,-2.177570705,0.85260771,-2.798531986,-4.745912851,-4.422302444,1.837646608,-1.237301955,-0.002878848,-2.069547786,1.486188032,-1.49266891,-4.960809677,-0.558527766,1.968680309,-0.649322797,,,,4.728075435,-0.023951858,3.608024541
NP_005524,NA,interferon-induced 35 kDa protein,-1.601205919,-1.482464642,0.07461253,0.830963207,0.056958389,0.369654505,-0.917422178,-0.341548056,0.018279538,-1.398744107,-1.79916769,-1.289195595,0.415573668,-0.863874937,1.535659523,0.434495799,0.621994541,0.258254387,1.513603184,0.787933606,0.465018302,-0.461857487,-1.472869476,-1.104131441,1.386074492,1.01616472,0.758763572,-0.115385714,-0.131918139,-1.152556042,-2.824712779,1.182414928,-1.710701186,1.062426508,0.683264061,-0.888911638,0.842269449,0.08969769,-0.690415962,-0.933325816,0.497015729,-1.05764705,-1.109115549,1.575927181,2.138785474,0.264683517,1.161946799,-2.551133287,0.705999488,-0.911905287,0.474632527,-0.907407176,-1.043649695,1.50472296,-0.561695593,-0.747685067,-1.148777063,-1.526590065,0.347894453,-1.415930576,0.614383147,0.458513074,3.143948981,-0.760703231,2.139238143,-0.046091184,-0.033749267,-1.686336316,1.390513199,0.326461269,0.933615734,-0.622281639,0.524747106,0.275136856,-0.124347568,-1.177327273,-1.617376417,0.763616507,0.123871924,1.430675411,-1.051048408,0.112861016,-0.693613887
NP_001184224,NA,extracellular matrix protein 2 isoform 2 precursor,-0.012520084,-1.701050212,-2.696861346,-0.614241757,-1.228750207,1.207139374,1.581465934,-2.959742405,0.802418434,-0.310281709,-1.235085852,1.689986917,-2.227890459,-1.86548184,-3.14440137,-0.003963176,-1.926850271,-3.110243316,-3.929367096,-0.742864513,5.84386881,2.200345235,-2.625919922,-1.425287284,-2.679222211,5.495797668,-3.12196118,0.848338888,-1.510929118,4.832143705,-0.411315597,-1.463554865,-1.294311261,-5.324805533,-1.82808235,-2.004872101,-1.515836499,-2.378630506,-1.29046287,-0.15154746,0.721864758,-2.940200566,0.462981964,-3.681595514,-1.516528465,-4.248629447,0.675229805,-1.40109173,2.30208146,0.698047729,-1.118535145,-4.596130704,-2.127488792,-3.09118375,1.171224387,-1.836440647,0.140452553,-2.867113094,1.876327376,-1.648976538,-1.989219051,3.65845148,-2.555298616,-0.341575028,-1.623569635,1.971651802,-4.074641315,-2.453410186,-0.36136357,-3.21678412,-2.182166418,-0.926838369,-0.895865261,-5.023618196,-2.983504574,-2.304489671,-2.671626591,0.183509965,-0.922607759,-2.463152711,0.468777329,-0.434390481,1.294012774
NP_055717,DLGAP4,disks large-associated protein 4 isoform a,0.406557714,-0.616218123,0.451532977,-0.878526924,0.011040225,1.777653084,-0.774413521,-1.298354158,-0.386921423,0.85147782,-0.073934935,-0.678513789,1.979552444,0.534595077,0.451971954,-0.251642291,-0.679217525,1.039529501,0.19311927,1.089955938,-1.037147949,-0.676414653,-0.922458636,-2.280256219,-1.820712348,-1.422965819,0.007555006,-0.441404073,0.469189211,1.611274027,0.222777611,-0.348288355,0.621082393,0.211316126,-0.462638139,-0.782792699,0.170125235,0.08131627,0.885610858,0.182526431,-0.013578939,0.130154574,-0.102723105,-1.79037596,-0.815956876,0.780698365,0.506230848,-0.529325754,1.411705153,-1.322891373,0.450986254,-0.748675977,-0.349230173,0.210598107,-0.203840573,0.719768106,-0.656144608,0.323662708,0.019385115,-1.312852554,0.529385824,-0.447452394,1.884855945,-0.268393913,0.279796167,-1.106201335,0.372746823,-0.023077135,-2.75253408,-1.56629802,-0.485848273,-0.579331331,-0.482130216,0.046742242,-0.722551396,0.533824555,-0.304536577,-0.47684847,-0.052400773,-1.092715882,-0.942875758,-0.472277123,0.027560389
NP_892118,DLGAP4,disks large-associated protein 4 isoform b,0.429416503,-0.612170242,0.398874974,-0.878526924,0.011040225,1.741081692,-0.755596593,-1.210624086,-0.398177005,0.759856406,-0.073934935,-0.678513789,1.979552444,0.475800542,0.433604368,-0.251642291,-0.602675639,1.039529501,0.148834749,1.089955938,-1.037147949,-0.676414653,-0.922458636,-2.280256219,-1.808087203,-1.430859445,0.082364158,-0.366169067,0.466469268,1.712038665,0.222777611,-0.180998379,0.47534592,0.121520076,-0.427832699,-0.741714399,0.136518025,0.11484195,0.874766636,0.157527704,0.019211544,0.093736128,-0.137102971,-1.780226303,-0.794177448,0.678948958,0.394691537,-0.553951911,1.411705153,-1.248728471,0.477588311,-0.79132018,-0.177667703,0.164476257,-0.234835889,0.719768106,-0.949627773,0.336902442,-0.143140558,-1.303889247,0.480176848,-0.276515513,1.884855945,-0.08876754,0.323719993,-1.106201335,0.380769772,-0.057253693,-2.710149964,-1.585225613,-0.664161107,-0.739418843,-0.482130216,0.046742242,-0.722551396,0.533824555,-0.304536577,-0.47684847,-0.052400773,-1.092715882,-0.942875758,-0.472277123,0.027560389
NP_057407,HERC5,E3 ISG15--protein ligase HERC5,-0.176341405,0.075969516,-0.124933589,2.687650139,-0.84500555,-1.31628665,-0.710435964,-0.525232895,-2.056499456,-0.178346873,-0.192689006,-0.131936703,0.143577359,-0.280129196,1.576068212,0.642010733,-0.893534807,0.135053311,-1.686959961,-2.281937216,0.687996105,1.155790614,-1.492957463,1.187358903,1.894236579,0.416249118,-1.753577111,-1.559181306,0.107436824,,,3.122978654,-0.586448389,2.069703933,0.447658001,-0.515783754,0.962695287,-0.04440503,-0.639809596,1.391555749,0.525121858,-0.121973129,-3.471949982,-0.457387581,0.697713345,0.431843257,2.165800601,-0.682007931,-1.846412591,1.003969704,-0.781575748,-1.414399363,1.450814156,-0.253333444,3.208462023,0.314020685,-0.425550693,0.710924916,1.423330288,-0.907262945,-0.839518424,0.72175587,2.244067781,1.285041571,-2.172617463,-2.586821845,-1.100801502,-0.626863002,1.422301286,0.080402561,1.503747558,1.298768505,-0.862912912,-1.02100258,-0.806171286,-0.376696601,-1.577593391,0.392164887,0.34700192,0.23005358,1.182716821,-1.248953285,0.35003669
NP_060244,CDKAL1,threonylcarbamoyladenosine tRNA methylthiotransferase,0.406557714,0.505044894,-1.460783997,0.469661966,0.548938719,0.673197056,-0.763123364,-0.52797446,-1.700072685,-0.398238266,1.341217746,0.671059263,-0.00092068,-0.097446176,1.113205047,-1.546937124,-0.702180091,1.499279857,-0.877760977,-2.410193274,-1.146680905,-0.693353376,0.282820576,-0.40106054,-1.385144844,-0.937507799,-0.438182857,-1.763390608,-0.210796479,0.556844066,-0.603465054,0.306930719,0.63773799,-0.63589008,0.195987892,-0.652711418,0.030095191,-0.945407682,0.307252392,0.618867839,-1.840477294,0.754870994,-0.09647222,-1.763310206,-0.438446797,0.618383835,-0.62606216,0.463108394,-1.414415197,-0.062122025,-0.149037934,-0.236945546,-0.798560452,-0.215350744,-0.237653646,0.858398475,-0.530366109,1.783343339,-0.627259584,0.179537939,-0.226642993,0.185014065,0.973865101,1.504584915,0.26881521,-0.021355281,0.380769772,1.043990971,0.405082517,-0.665344599,0.881998861,-1.590615858,0.334355758,-1.160894281,-1.131002397,-1.579212474,-2.505863985,,,,-0.418238404,0.098127322,0.443847978
NP_787050,PAN3,PAB-dependent poly(A)-specific ribonuclease subunit 3,0.177969824,0.314794491,0.673250887,-0.430245755,0.499740686,3.222223054,1.065882092,-0.851479102,0.198368854,-1.761564906,-0.09372728,-0.725748846,-0.294166701,0.931458189,0.536462849,0.116529367,0.924334992,0.011852236,0.160912345,0.378341677,0.508049106,1.240484232,-0.07474559,1.521534578,-0.87382647,-0.136304725,0.581091837,-0.19062072,-1.755723967,-0.652331589,-0.046231629,-0.351076522,1.058291814,-0.776440418,0.359305728,-0.447319921,-0.857695291,0.194465441,1.25431438,0.750679306,-0.603807638,-1.203320834,0.731770008,0.425632641,0.316573361,-0.646215932,-0.362423788,0.160206657,0.066247623,0.898905591,0.424384196,0.805468297,-1.002801488,0.099363057,0.447061078,-0.788259809,0.940543562,-0.725586181,1.098278943,-0.241737455,-0.606894173,-1.507261054,0.403570019,0.463417236,-0.452267603,0.05285243,-1.162310779,-1.986330552,-0.668648407,1.25391332,0.67787759,1.646275544,0.627265524,0.466417346,-5.411697532,-2.659278949,0.086663174,,1.197127206,-2.135439556,0.931215409,-1.259477352,-0.672115467
NP_055439,S100A6,protein S100-A6,0.741819953,3.545003472,-0.008531686,1.426441178,-3.07203651,2.487138082,1.389533263,5.300592225,1.38020499,0.539965013,0.882695083,3.346587838,-0.196418027,-1.353129462,3.500991217,-0.522750512,-2.412891249,0.228205344,1.155301147,2.409752154,1.094832798,3.321124111,-3.055802841,5.375404701,2.759059015,-0.720433074,-1.650714527,-1.093440792,-0.316874247,0.470474376,-2.355868104,1.291153413,0.167217375,-2.607498993,-1.01952519,-1.135381434,1.175540954,0.948793243,0.563898961,-1.737830287,0.052002028,-1.116476847,-2.128009762,0.922965869,-0.017377863,-2.199105685,-2.383651307,-1.962568122,-0.890082484,-0.259889766,-0.208153618,-4.560593869,-2.201015565,-0.842065295,0.472420883,-1.616660794,0.584171147,1.263683795,1.080988977,0.755430367,-0.50847622,-0.885050808,1.729320922,2.765295939,-1.030597982,-0.689224675,-3.603961632,2.817374619,0.790071565,1.791456958,-2.008546027,1.130871846,-0.668860192,-1.006727917,-0.536014718,-2.759750249,3.78316929,2.008667306,-2.281469438,0.918251205,2.899957645,1.116857031,3.1370137
NP_055313,GOLIM4,Golgi integral membrane protein 4,2.456229127,1.035317296,-2.319940899,-0.433591137,-0.480940105,0.373311644,-2.095361906,2.079253629,1.170100788,2.328415013,-0.671004014,-1.258830201,-2.236390344,-1.07805503,-1.899079044,-1.791269224,-0.277372622,-0.898633763,0.305843507,0.539696074,0.386780477,-0.583251673,-0.299731043,-3.33486257,-2.701316215,1.916038123,-1.594607663,-2.533653766,-4.910857568,2.672901463,0.395712123,-2.221936091,3.24433892,-0.327460171,-0.601859902,-0.532899712,-1.602655127,1.036798153,0.281949209,2.48468188,0.220638799,-0.923178941,-1.656067964,0.533895656,2.291241468,-2.581877263,-2.461390826,-2.206367082,-2.439996795,-0.46692787,-0.610140266,0.037872649,0.121885816,-1.967981047,0.086388302,-0.852503151,-0.886738523,4.656365534,-0.623801591,-1.380077351,-0.611367716,0.359369683,1.988545959,0.270485206,0.1114215,1.282580204,-0.945691152,1.932581493,1.132676497,-0.604776301,-1.454837753,-0.434862113,0.806672756,-3.824546471,0.039676062,-2.225996468,-0.689105823,0.355478308,-2.196680039,-0.243640889,-2.059758373,-3.624235261,-1.233028792
NP_004555,PET112L,"glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial precursor",-0.069667056,-0.345010101,1.573979897,-0.450318046,2.093756955,-0.233773457,0.019660864,-0.626670792,-0.968459839,-0.464205684,-0.79305681,0.15484757,0.079828224,0.255321035,1.348310147,1.053693587,0.46125658,-0.057260563,0.434671206,0.063907469,-0.548161539,0.088651029,-0.432311756,-0.978273069,-0.340414092,1.308228895,-0.728068321,-0.473647647,0.741183487,-0.81067602,0.576332612,0.546713018,0.775146665,0.016107323,0.129054352,-0.488398221,0.889879664,-0.253940531,-0.943447791,1.427917533,-1.484466332,1.637317954,1.30060052,-1.350557459,-0.002858244,3.503706294,0.218932622,-0.054040914,-0.230544479,0.317962852,-1.928420009,-0.362509031,3.629385205,1.081487159,0.909173073,-0.609054698,0.290687983,-0.318464372,-1.329232171,-0.149863566,-0.061121891,1.347384853,-1.107341624,0.197304091,0.374964457,1.088226677,-0.231648679,0.50855822,-1.251429993,-0.778910156,-2.196243747,-0.020977326,0.843286477,0.614873845,1.818206798,1.177468821,-0.46698393,0.284398059,-0.592375365,-0.36578852,-0.799546996,1.09475649,0.215182964
NP_004986,MMP14,matrix metalloproteinase-14 preproprotein,-0.042998469,1.290333795,-1.870962131,0.161886834,0.837567179,1.517996203,0.189013221,1.517232853,1.980502709,0.206463066,1.403893506,2.115102428,-0.655411798,-0.889072595,0.859732361,-0.64659007,-0.506998281,0.693965508,1.123094222,0.610030041,0.0620935,0.198752732,1.560416541,0.449568451,-0.690761867,0.968802962,-2.302177557,-0.473647647,0.091117167,2.089906058,-2.021528048,-0.217244541,0.625246292,-1.73686773,1.100929349,0.689179691,0.46698893,0.06036272,1.923041356,-0.646976767,1.607207806,-1.183710901,0.784902529,-1.607682121,0.893728194,-1.690358652,-1.085739321,-0.349554804,-1.513345898,1.433496516,-0.27318087,-3.335757604,-2.712979761,-2.258277398,-2.055106308,0.953072873,0.891629701,2.57110749,1.426788281,-0.010932319,-0.217695906,1.949082674,1.762649856,3.403967487,-2.004242796,1.215439895,-1.750660382,1.499678418,0.730027401,-0.214867888,-0.312227882,2.310053033,-1.459716561,-2.582650755,-1.214622287,0.511846458,-0.762041369,1.284107357,0.770948913,-0.103617996,0.376830576,0.093917695,0.869907577
